1916 ZealandA
1113 ZealandB
1901 ZealandC
754 Zuid_HollandA
502 Noord_HollandA
129 FrieslandA
7760 Zuid_HollandB
7538 Noord_HollandB
309 FrieslandB
4082 Utrecht
2807 FlevolandA
212 FrieslandC
1304 FlevolandB
14101 Noord_Brabant
6093 Limburg
134 FrieslandD
9350 FrieslandE
14320 Gelderland
9596 Overijssel
7798 Drenthe
6609 Groningen
