1121
270.337 206.848 273.521 210.031 
273.521 210.031 292.861 210.031 
292.861 210.031 302.712 200.172 
302.712 200.172 302.712 193.879 
302.712 193.879 332.34 164.255 
332.34 164.255 344.939 164.255 
344.939 164.255 371.236 137.983 
371.236 137.983 371.236 114.212 
371.236 114.212 380.957 123.933 
380.957 123.933 380.957 151.728 
380.957 151.728 394.322 151.728 
394.322 151.728 394.322 158.613 
394.322 158.613 390.658 162.277 
390.658 162.277 381.765 162.277 
381.765 162.277 368.164 175.88 
368.164 175.88 355.546 175.88 
355.546 175.88 342.944 188.482 
342.944 188.482 342.944 193.88 
342.944 193.88 324.461 212.368 
324.461 212.368 324.461 235.222 
425.309 142.562 409.258 158.618 
409.258 158.618 409.258 184.186 
217.386 185.923 217.386 195.104 
217.386 195.104 222.764 200.487 
222.764 200.487 241.526 200.487 
241.526 200.487 247.991 194.023 
247.991 194.023 257.512 194.023 
254.171 293.893 249.661 293.893 
441.423 192.707 442.438 191.691 
442.438 191.691 444.47 191.691 
444.47 191.691 448.821 187.339 
391.636 555.532 373.649 555.532 
373.649 555.532 373.649 524.189 
373.649 524.189 350.513 501.047 
350.513 501.047 350.513 474.581 
350.513 474.581 364.303 460.789 
364.303 460.789 364.303 447.588 
364.303 447.588 352.047 435.332 
352.047 435.332 352.047 407.926 
352.047 407.926 329.422 385.268 
329.422 385.268 318.838 395.852 
318.838 395.852 318.838 408.073 
318.838 408.073 310.033 416.877 
310.033 416.877 310.033 438.952 
80.4776 562.416 93.2243 549.67 
93.2243 549.67 124.139 549.67 
124.139 549.67 137.438 562.972 
137.438 562.972 137.438 586.315 
137.438 586.315 93.8917 586.315 
93.8917 586.315 93.8917 600.904 
93.8917 600.904 82.7691 600.904 
82.7691 600.904 76.9446 595.079 
76.9446 595.079 83.1606 588.861 
83.1606 588.861 83.1606 582.995 
83.1606 582.995 72.1052 582.995 
72.1052 582.995 80.4776 574.62 
80.4776 562.416 80.4776 574.62 
441.423 192.707 441.423 211.069 
441.423 211.069 438.488 214.006 
504.784 201.661 511.443 195.002 
511.443 195.002 535.088 195.002 
535.088 195.002 535.088 124.293 
535.088 124.293 514.843 124.293 
514.843 124.293 514.843 136.593 
514.843 136.593 502.796 136.593 
502.796 136.593 502.796 158.988 
502.796 158.988 493.366 168.424 
493.366 168.424 501.667 176.722 
501.667 176.722 517.26 176.722 
517.26 176.722 529.285 188.747 
529.285 188.747 511.58 188.747 
511.58 188.747 500.96 178.13 
148.271 376.084 148.271 359.618 
148.271 359.618 138.119 349.462 
138.119 349.462 109.064 349.462 
109.064 349.462 109.064 359.083 
109.064 359.083 115.561 365.58 
115.561 365.58 115.561 388.524 
115.561 388.524 125.014 388.524 
125.014 388.524 134.549 398.06 
451.185 415.345 469.796 415.345 
469.796 415.345 504.354 380.76 
504.354 380.76 496.091 372.497 
409.605 629.561 401.398 629.561 
401.398 629.561 409.288 637.451 
409.288 637.451 403.633 643.107 
403.633 643.107 374.812 643.107 
374.812 643.107 374.812 635.099 
374.812 635.099 365.565 635.099 
365.565 635.099 361.34 630.874 
361.34 630.874 361.34 616.979 
361.34 616.979 352.54 625.774 
352.54 625.774 314.589 587.823 
314.589 587.823 327.158 587.823 
327.158 587.823 327.158 579.008 
327.158 579.008 318.469 570.32 
318.469 570.32 318.469 557.579 
318.469 557.579 311.138 550.247 
311.138 550.247 311.138 538.255 
311.138 538.255 298.122 525.24 
298.122 525.24 298.122 519.867 
298.122 519.867 283.282 505.028 
283.282 505.028 277.779 505.028 
277.779 505.028 257.816 485.063 
257.816 485.063 257.816 458.973 
257.816 458.973 261.469 455.318 
261.469 455.318 261.469 434.234 
261.469 434.234 270.624 425.079 
270.624 425.079 279.475 425.079 
279.475 425.079 301.69 447.295 
409.605 629.561 448.345 629.561 
448.345 629.561 455.462 622.445 
455.462 622.445 474.847 622.445 
474.847 622.445 487.479 609.813 
487.479 609.813 487.479 598.053 
487.479 598.053 477.952 588.525 
477.952 588.525 440.321 588.525 
440.321 588.525 454.343 574.503 
454.343 574.503 454.343 570.052 
454.343 570.052 468.947 555.449 
468.947 555.449 480.637 555.449 
480.637 555.449 485.411 560.226 
485.411 560.226 475.162 570.475 
475.162 570.475 490.532 570.475 
490.532 570.475 490.532 592.91 
490.532 592.91 508.973 611.345 
508.973 611.345 495.949 624.374 
495.949 624.374 495.949 635.697 
495.949 635.697 498.615 638.363 
498.615 638.363 509.392 627.585 
509.392 627.585 520.96 627.585 
520.96 627.585 520.96 640.48 
520.96 640.48 526.63 646.153 
526.63 646.153 526.63 657.961 
526.63 657.961 535.5 666.832 
535.5 666.832 535.5 515.232 
535.5 515.232 534.185 513.917 
498.301 255.89 494.166 255.89 
494.166 255.89 490.554 259.5 
490.554 259.5 490.554 273.032 
379.753 201.551 373.958 207.345 
373.958 207.345 373.891 207.345 
373.891 207.345 363.254 217.983 
363.254 217.983 363.254 228.373 
363.254 228.373 364.279 229.399 
364.279 229.399 395.403 229.399 
393.245 402.983 391.132 405.097 
391.132 405.097 391.132 422.172 
391.132 422.172 393.602 424.642 
393.602 424.642 415.741 424.642 
438.488 222.6 432.468 228.62 
432.468 228.62 428.661 228.62 
436.412 481.123 424.15 481.123 
424.15 481.123 407.552 464.527 
407.552 464.527 395.094 464.527 
395.094 464.527 383.066 476.558 
383.066 476.558 383.066 490.017 
383.066 490.017 378.15 494.933 
378.15 494.933 378.15 514.706 
378.15 514.706 390.586 527.151 
390.586 527.151 390.586 536.064 
390.586 536.064 397.268 542.746 
397.268 542.746 397.268 555.532 
394.503 190.144 394.503 198.027 
394.503 198.027 401.014 204.544 
401.014 204.544 401.014 227.785 
307.506 389.138 307.506 377.565 
307.506 377.565 311.789 373.282 
311.789 373.282 314.145 373.282 
314.145 373.282 316.839 375.974 
316.839 375.974 316.839 393.218 
316.839 393.218 314.213 395.844 
307.506 389.138 314.213 395.844 
80.7467 203.267 80.7467 222.152 
80.7467 222.152 120.288 222.152 
120.288 222.152 130.565 211.875 
130.565 211.875 149.509 211.875 
149.509 211.875 155.135 206.248 
396.879 390.781 396.879 382.435 
396.879 382.435 386.466 382.435 
403.699 443.787 403.699 442.23 
403.699 442.23 395.851 434.382 
395.851 434.382 393.805 436.428 
393.805 436.428 393.805 440.126 
393.805 440.126 397.467 443.787 
403.699 443.787 397.467 443.787 
415.741 438.296 407.845 446.19 
407.845 446.19 407.845 456.212 
407.845 456.212 417.334 465.701 
420.917 182.737 420.917 183.413 
420.917 183.413 412.577 191.751 
412.577 191.751 408.025 191.751 
163.911 206.248 174.902 195.255 
174.902 195.255 193.87 195.255 
193.87 195.255 203.202 185.923 
230.347 323.594 260.602 353.841 
476.463 91.2837 510.737 91.2837 
510.737 91.2837 505.447 85.9882 
505.447 85.9882 476.463 85.9882 
476.463 91.2837 476.463 85.9882 
422.222 286.58 423.543 285.259 
423.543 285.259 425.293 285.259 
396.879 390.781 399.058 388.6 
399.058 388.6 407.932 388.6 
407.932 388.6 410.385 386.145 
303.545 445.44 315.556 457.452 
315.556 457.452 315.556 488.67 
315.556 488.67 311.533 492.696 
311.533 492.696 311.533 517.453 
311.533 517.453 314.919 520.839 
314.919 520.839 323.752 520.839 
323.752 520.839 323.752 550.809 
323.752 550.809 334.373 561.435 
334.373 561.435 334.373 580.766 
194.743 417.076 194.743 428.017 
194.743 428.017 192.215 430.545 
192.215 430.545 180.522 430.545 
180.522 430.545 180.522 434.843 
180.522 434.843 189.099 443.42 
189.099 443.42 175.004 443.42 
175.004 443.42 160.946 429.361 
160.946 429.361 160.946 395.705 
160.946 395.705 175.182 381.489 
175.182 381.489 175.182 367.477 
175.182 367.477 158.665 350.949 
158.665 350.949 166.936 342.677 
166.936 342.677 149.635 325.376 
149.635 325.376 154.804 320.207 
154.804 320.207 208.724 320.207 
208.724 320.207 213.794 325.275 
213.794 325.275 208.948 330.118 
208.948 330.118 216.941 338.117 
216.941 338.117 216.941 347.99 
216.941 347.99 204.9 347.99 
204.9 347.99 204.9 374.119 
204.9 374.119 193.963 385.06 
193.963 385.06 193.963 394.543 
193.963 394.543 183.088 405.421 
194.743 417.076 183.088 405.421 
358.546 604.938 358.546 610.137 
358.546 610.137 365.04 603.643 
365.04 603.643 379.435 603.643 
379.435 603.643 386.654 610.862 
386.654 610.862 386.654 622.774 
386.654 622.774 390.422 626.542 
390.422 626.542 405.198 626.542 
410.385 380.849 405.603 376.067 
511.089 255.89 511.089 249.205 
511.089 249.205 504.367 249.205 
261.659 293.893 261.659 298.574 
261.659 298.574 258.072 298.574 
498.301 255.89 498.301 274.637 
498.301 274.637 508.817 274.637 
508.817 274.637 508.817 277.796 
508.817 277.796 488.847 297.777 
488.847 297.777 472.472 297.777 
425.309 142.562 435.779 132.093 
435.779 132.093 455.591 132.093 
455.591 132.093 459.416 128.27 
459.416 128.27 443.172 128.27 
443.172 128.27 436.928 122.026 
436.928 122.026 453.67 105.28 
453.67 105.28 464.077 105.28 
464.077 105.28 464.077 122.933 
464.077 122.933 474.33 133.187 
474.33 133.187 448.93 158.599 
448.93 158.599 448.93 163.931 
448.93 163.931 469.894 163.931 
469.894 163.931 463.195 170.632 
463.195 170.632 470.693 178.13 
365.378 250.477 363.823 252.033 
363.823 252.033 363.823 253.75 
